Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2006T1;578,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2005T4;566,09
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2005T3;558,88
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2005T2;551,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2005T1;549,86
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2004T4;544,81
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2004T3;538,44
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2004T2;532,85
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2004T1;529,41
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2003T4;527,09
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2003T3;521,09
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2003T2;515,52
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2003T1;510,44
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2002T4;501,05
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2002T3;494
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2002T2;484,04
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2002T1;477,79
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2001T4;472
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2001T3;464,62
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2001T2;457,82
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2001T1;447,36
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2000T4;442,61
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2000T3;438,07
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2000T2;431,08
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2000T1;424,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2024T4;3,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2024T3;5,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2024T2;4,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2024T1;4,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2023T4;8,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2023T3;7,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2023T2;8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2023T1;6,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2022T4;2,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2022T3;3,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2022T2;2,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2022T1;3,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2021T4;2,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2021T3;4,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2021T2;9,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2021T1;2,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2020T4;1,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2020T3;-1,4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2020T2;-5,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2020T1;1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2019T4;3,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2019T3;3,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2019T2;3,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2019T1;3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2018T4;0,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2018T3;1,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2018T2;0,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2018T1;0,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2017T4;1,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2017T3;0,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2017T2;-0,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2017T1;0,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2016T4;-0,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2016T3;-0,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2016T2;-0,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2016T1;-0,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2015T4;-0,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2015T3;-0,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2015T2;-0,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2015T1;-1,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2014T4;-1,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2014T3;-1,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2014T2;-0,4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2014T1;-0,4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2013T4;0,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2013T3;1,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2013T2;0,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2013T1;0
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2012T4;-1,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2012T3;-1,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2012T2;-1,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2012T1;0,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2011T4;2,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2011T3;2,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2011T2;1,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2011T1;0,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2010T4;-1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2010T3;-1,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2010T2;-0,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2010T1;-1,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2009T4;1,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2009T3;3,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2009T2;4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2009T1;7,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2008T4;5,4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2008T3;3,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2008T2;4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2008T1;3,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2007T4;4,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2007T3;4,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2007T2;3,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2007T1;3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2006T4;3,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2006T3;4,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2006T2;5,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2006T1;5,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2005T4;3,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2005T3;3,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2005T2;3,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2005T1;3,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2004T4;3,4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2004T3;3,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2004T2;3,4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2004T1;3,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2003T4;5,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2003T3;5,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2003T2;6,5
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2003T1;6,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2002T4;6,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2002T3;6,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2002T2;5,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2002T1;6,8
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2001T4;6,6
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2001T3;6,1
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2001T2;6,2
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2001T1;5,4
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2000T4;..
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2000T3;..
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Tasa de variación anual;2000T2;..
