Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T2;12,92
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T1;12,56
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T4;13,38
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T3;14,26
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T2;12,44
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T1;13,11
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T4;13,24
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T3;14,2
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T2;12,96
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T1;12,71
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T4;13,08
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T3;14,24
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T2;12,96
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T1;12,56
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T4;13,13
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T3;14,16
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T2;12,46
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T1;12,73
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T4;13,16
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T3;14,08
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T2;12,73
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T1;12,35
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T4;13,01
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T3;14
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T2;12,49
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T1;12,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T4;12,67
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T3;13,32
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T2;12,27
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T1;12,15
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T4;12,47
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T3;13,41
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T2;12,19
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T1;11,86
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T4;11,88
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T3;12,88
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T2;11,17
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T1;11,41
Jornada a tiempo completo;Industria;Coste salarial total por hora;2024T4;20,99
Jornada a tiempo completo;Industria;Coste salarial total por hora;2024T3;20,4
Jornada a tiempo completo;Industria;Coste salarial total por hora;2024T2;19,21
Jornada a tiempo completo;Industria;Coste salarial total por hora;2024T1;18,1
Jornada a tiempo completo;Industria;Coste salarial total por hora;2023T4;20,49
Jornada a tiempo completo;Industria;Coste salarial total por hora;2023T3;19,4
Jornada a tiempo completo;Industria;Coste salarial total por hora;2023T2;18,76
Jornada a tiempo completo;Industria;Coste salarial total por hora;2023T1;16,86
Jornada a tiempo completo;Industria;Coste salarial total por hora;2022T4;19,32
Jornada a tiempo completo;Industria;Coste salarial total por hora;2022T3;18,76
Jornada a tiempo completo;Industria;Coste salarial total por hora;2022T2;17,83
Jornada a tiempo completo;Industria;Coste salarial total por hora;2022T1;16,09
Jornada a tiempo completo;Industria;Coste salarial total por hora;2021T4;18,62
Jornada a tiempo completo;Industria;Coste salarial total por hora;2021T3;17,84
Jornada a tiempo completo;Industria;Coste salarial total por hora;2021T2;17,25
Jornada a tiempo completo;Industria;Coste salarial total por hora;2021T1;16,07
Jornada a tiempo completo;Industria;Coste salarial total por hora;2020T4;18,42
Jornada a tiempo completo;Industria;Coste salarial total por hora;2020T3;17,91
Jornada a tiempo completo;Industria;Coste salarial total por hora;2020T2;18,09
Jornada a tiempo completo;Industria;Coste salarial total por hora;2020T1;15,83
Jornada a tiempo completo;Industria;Coste salarial total por hora;2019T4;18,11
Jornada a tiempo completo;Industria;Coste salarial total por hora;2019T3;17,83
Jornada a tiempo completo;Industria;Coste salarial total por hora;2019T2;16,94
Jornada a tiempo completo;Industria;Coste salarial total por hora;2019T1;15,2
Jornada a tiempo completo;Industria;Coste salarial total por hora;2018T4;18
Jornada a tiempo completo;Industria;Coste salarial total por hora;2018T3;17,56
Jornada a tiempo completo;Industria;Coste salarial total por hora;2018T2;16,14
Jornada a tiempo completo;Industria;Coste salarial total por hora;2018T1;15,33
Jornada a tiempo completo;Industria;Coste salarial total por hora;2017T4;18,14
Jornada a tiempo completo;Industria;Coste salarial total por hora;2017T3;17,21
Jornada a tiempo completo;Industria;Coste salarial total por hora;2017T2;16,52
Jornada a tiempo completo;Industria;Coste salarial total por hora;2017T1;14,86
Jornada a tiempo completo;Industria;Coste salarial total por hora;2016T4;17,88
Jornada a tiempo completo;Industria;Coste salarial total por hora;2016T3;17,19
Jornada a tiempo completo;Industria;Coste salarial total por hora;2016T2;15,7
Jornada a tiempo completo;Industria;Coste salarial total por hora;2016T1;15,46
Jornada a tiempo completo;Industria;Coste salarial total por hora;2015T4;17,66
Jornada a tiempo completo;Industria;Coste salarial total por hora;2015T3;17,22
Jornada a tiempo completo;Industria;Coste salarial total por hora;2015T2;16,36
Jornada a tiempo completo;Industria;Coste salarial total por hora;2015T1;14,88
Jornada a tiempo completo;Industria;Coste salarial total por hora;2014T4;17,51
Jornada a tiempo completo;Industria;Coste salarial total por hora;2014T3;17,27
Jornada a tiempo completo;Industria;Coste salarial total por hora;2014T2;16,43
Jornada a tiempo completo;Industria;Coste salarial total por hora;2014T1;14,7
Jornada a tiempo completo;Industria;Coste salarial total por hora;2013T4;17,5
Jornada a tiempo completo;Industria;Coste salarial total por hora;2013T3;17,19
Jornada a tiempo completo;Industria;Coste salarial total por hora;2013T2;15,69
Jornada a tiempo completo;Industria;Coste salarial total por hora;2013T1;14,92
Jornada a tiempo completo;Industria;Coste salarial total por hora;2012T4;17,3
