Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
72 Investigación y desarrollo;Coste salarial ordinario;2021T3;2.418,84
72 Investigación y desarrollo;Coste salarial ordinario;2021T2;2.431,9
72 Investigación y desarrollo;Coste salarial ordinario;2021T1;2.425,34
72 Investigación y desarrollo;Coste salarial ordinario;2020T4;2.475,92
72 Investigación y desarrollo;Coste salarial ordinario;2020T3;2.400,28
72 Investigación y desarrollo;Coste salarial ordinario;2020T2;2.379,92
72 Investigación y desarrollo;Coste salarial ordinario;2020T1;2.434,8
72 Investigación y desarrollo;Coste salarial ordinario;2019T4;2.386,22
72 Investigación y desarrollo;Coste salarial ordinario;2019T3;2.411,69
72 Investigación y desarrollo;Coste salarial ordinario;2019T2;2.426,4
72 Investigación y desarrollo;Coste salarial ordinario;2019T1;2.406,73
72 Investigación y desarrollo;Coste salarial ordinario;2018T4;2.325,59
72 Investigación y desarrollo;Coste salarial ordinario;2018T3;2.310,36
72 Investigación y desarrollo;Coste salarial ordinario;2018T2;2.300,93
72 Investigación y desarrollo;Coste salarial ordinario;2018T1;2.300,75
72 Investigación y desarrollo;Coste salarial ordinario;2017T4;2.249,69
72 Investigación y desarrollo;Coste salarial ordinario;2017T3;2.272,84
72 Investigación y desarrollo;Coste salarial ordinario;2017T2;2.252,08
72 Investigación y desarrollo;Coste salarial ordinario;2017T1;2.298,69
72 Investigación y desarrollo;Coste salarial ordinario;2016T4;2.224,62
72 Investigación y desarrollo;Coste salarial ordinario;2016T3;2.206,25
72 Investigación y desarrollo;Coste salarial ordinario;2016T2;2.313,51
72 Investigación y desarrollo;Coste salarial ordinario;2016T1;2.253,11
72 Investigación y desarrollo;Coste salarial ordinario;2015T4;2.222,26
72 Investigación y desarrollo;Coste salarial ordinario;2015T3;2.195,63
72 Investigación y desarrollo;Coste salarial ordinario;2015T2;2.166,59
72 Investigación y desarrollo;Coste salarial ordinario;2015T1;2.179,64
72 Investigación y desarrollo;Coste salarial ordinario;2014T4;2.228,21
72 Investigación y desarrollo;Coste salarial ordinario;2014T3;2.225,1
72 Investigación y desarrollo;Coste salarial ordinario;2014T2;2.190,8
72 Investigación y desarrollo;Coste salarial ordinario;2014T1;2.207,36
72 Investigación y desarrollo;Coste salarial ordinario;2013T4;2.152,59
72 Investigación y desarrollo;Coste salarial ordinario;2013T3;2.148,67
72 Investigación y desarrollo;Coste salarial ordinario;2013T2;2.169,37
72 Investigación y desarrollo;Coste salarial ordinario;2013T1;2.177,68
72 Investigación y desarrollo;Coste salarial ordinario;2012T4;2.204,21
72 Investigación y desarrollo;Coste salarial ordinario;2012T3;2.184,84
72 Investigación y desarrollo;Coste salarial ordinario;2012T2;2.200,34
72 Investigación y desarrollo;Coste salarial ordinario;2012T1;2.218,66
72 Investigación y desarrollo;Coste salarial ordinario;2011T4;2.196,96
72 Investigación y desarrollo;Coste salarial ordinario;2011T3;2.177,33
72 Investigación y desarrollo;Coste salarial ordinario;2011T2;2.194,74
72 Investigación y desarrollo;Coste salarial ordinario;2011T1;2.179,23
72 Investigación y desarrollo;Coste salarial ordinario;2010T4;2.126,3
72 Investigación y desarrollo;Coste salarial ordinario;2010T3;2.138,79
72 Investigación y desarrollo;Coste salarial ordinario;2010T2;2.176,91
72 Investigación y desarrollo;Coste salarial ordinario;2010T1;2.173,83
72 Investigación y desarrollo;Coste salarial ordinario;2009T4;2.186,81
72 Investigación y desarrollo;Coste salarial ordinario;2009T3;2.174,53
72 Investigación y desarrollo;Coste salarial ordinario;2009T2;2.208,52
72 Investigación y desarrollo;Coste salarial ordinario;2009T1;2.195,73
72 Investigación y desarrollo;Coste salarial ordinario;2008T4;2.199,79
72 Investigación y desarrollo;Coste salarial ordinario;2008T3;2.169,07
72 Investigación y desarrollo;Coste salarial ordinario;2008T2;2.200,38
72 Investigación y desarrollo;Coste salarial ordinario;2008T1;2.150,27
72 Investigación y desarrollo;Otros costes;2024T4;967,62
72 Investigación y desarrollo;Otros costes;2024T3;935,75
72 Investigación y desarrollo;Otros costes;2024T2;910,5
72 Investigación y desarrollo;Otros costes;2024T1;930,48
72 Investigación y desarrollo;Otros costes;2023T4;904,07
72 Investigación y desarrollo;Otros costes;2023T3;882,9
72 Investigación y desarrollo;Otros costes;2023T2;877,71
72 Investigación y desarrollo;Otros costes;2023T1;866,13
72 Investigación y desarrollo;Otros costes;2022T4;863,64
72 Investigación y desarrollo;Otros costes;2022T3;833,78
72 Investigación y desarrollo;Otros costes;2022T2;815,12
72 Investigación y desarrollo;Otros costes;2022T1;870,59
72 Investigación y desarrollo;Otros costes;2021T4;843,31
72 Investigación y desarrollo;Otros costes;2021T3;809,27
72 Investigación y desarrollo;Otros costes;2021T2;819,02
72 Investigación y desarrollo;Otros costes;2021T1;819,27
72 Investigación y desarrollo;Otros costes;2020T4;856,29
72 Investigación y desarrollo;Otros costes;2020T3;817,07
72 Investigación y desarrollo;Otros costes;2020T2;828,18
72 Investigación y desarrollo;Otros costes;2020T1;836,42
72 Investigación y desarrollo;Otros costes;2019T4;832,7
72 Investigación y desarrollo;Otros costes;2019T3;863,21
72 Investigación y desarrollo;Otros costes;2019T2;831,43
72 Investigación y desarrollo;Otros costes;2019T1;853,31
72 Investigación y desarrollo;Otros costes;2018T4;787,91
72 Investigación y desarrollo;Otros costes;2018T3;774,83
72 Investigación y desarrollo;Otros costes;2018T2;768,32
72 Investigación y desarrollo;Otros costes;2018T1;791,17
72 Investigación y desarrollo;Otros costes;2017T4;773,64
72 Investigación y desarrollo;Otros costes;2017T3;746,85
72 Investigación y desarrollo;Otros costes;2017T2;749,17
72 Investigación y desarrollo;Otros costes;2017T1;820,65
72 Investigación y desarrollo;Otros costes;2016T4;734,54
72 Investigación y desarrollo;Otros costes;2016T3;732,41
72 Investigación y desarrollo;Otros costes;2016T2;763,4
72 Investigación y desarrollo;Otros costes;2016T1;767,96
72 Investigación y desarrollo;Otros costes;2015T4;741,59
72 Investigación y desarrollo;Otros costes;2015T3;743,18
72 Investigación y desarrollo;Otros costes;2015T2;763,75
72 Investigación y desarrollo;Otros costes;2015T1;750,21
72 Investigación y desarrollo;Otros costes;2014T4;756,08
72 Investigación y desarrollo;Otros costes;2014T3;756,49
72 Investigación y desarrollo;Otros costes;2014T2;756,7
72 Investigación y desarrollo;Otros costes;2014T1;763,13
72 Investigación y desarrollo;Otros costes;2013T4;751,03
72 Investigación y desarrollo;Otros costes;2013T3;745,37
72 Investigación y desarrollo;Otros costes;2013T2;753,82
72 Investigación y desarrollo;Otros costes;2013T1;765,24
72 Investigación y desarrollo;Otros costes;2012T4;774,57
72 Investigación y desarrollo;Otros costes;2012T3;741,2
72 Investigación y desarrollo;Otros costes;2012T2;735,36
72 Investigación y desarrollo;Otros costes;2012T1;754,99
72 Investigación y desarrollo;Otros costes;2011T4;761,19
72 Investigación y desarrollo;Otros costes;2011T3;717,27
72 Investigación y desarrollo;Otros costes;2011T2;716,33
72 Investigación y desarrollo;Otros costes;2011T1;714,05
72 Investigación y desarrollo;Otros costes;2010T4;722,42
72 Investigación y desarrollo;Otros costes;2010T3;736,41
72 Investigación y desarrollo;Otros costes;2010T2;718,24
72 Investigación y desarrollo;Otros costes;2010T1;730,01
72 Investigación y desarrollo;Otros costes;2009T4;757,39
72 Investigación y desarrollo;Otros costes;2009T3;745,22
72 Investigación y desarrollo;Otros costes;2009T2;728,75
72 Investigación y desarrollo;Otros costes;2009T1;748,45
72 Investigación y desarrollo;Otros costes;2008T4;784,06
72 Investigación y desarrollo;Otros costes;2008T3;744,05
72 Investigación y desarrollo;Otros costes;2008T2;746,55
72 Investigación y desarrollo;Otros costes;2008T1;733,75
72 Investigación y desarrollo;Coste por percepciones no salariales;2024T4;80,01
72 Investigación y desarrollo;Coste por percepciones no salariales;2024T3;55,49
72 Investigación y desarrollo;Coste por percepciones no salariales;2024T2;49,4
72 Investigación y desarrollo;Coste por percepciones no salariales;2024T1;55,24
72 Investigación y desarrollo;Coste por percepciones no salariales;2023T4;57,34
72 Investigación y desarrollo;Coste por percepciones no salariales;2023T3;56,4
72 Investigación y desarrollo;Coste por percepciones no salariales;2023T2;65,66
72 Investigación y desarrollo;Coste por percepciones no salariales;2023T1;57,8
72 Investigación y desarrollo;Coste por percepciones no salariales;2022T4;67,09
72 Investigación y desarrollo;Coste por percepciones no salariales;2022T3;48,12
72 Investigación y desarrollo;Coste por percepciones no salariales;2022T2;40,73
72 Investigación y desarrollo;Coste por percepciones no salariales;2022T1;67,24
72 Investigación y desarrollo;Coste por percepciones no salariales;2021T4;54,48
72 Investigación y desarrollo;Coste por percepciones no salariales;2021T3;32,97
72 Investigación y desarrollo;Coste por percepciones no salariales;2021T2;38,05
72 Investigación y desarrollo;Coste por percepciones no salariales;2021T1;41,96
72 Investigación y desarrollo;Coste por percepciones no salariales;2020T4;79,16
72 Investigación y desarrollo;Coste por percepciones no salariales;2020T3;45,39
72 Investigación y desarrollo;Coste por percepciones no salariales;2020T2;45,79
72 Investigación y desarrollo;Coste por percepciones no salariales;2020T1;55,88
72 Investigación y desarrollo;Coste por percepciones no salariales;2019T4;63,66
72 Investigación y desarrollo;Coste por percepciones no salariales;2019T3;86,24
72 Investigación y desarrollo;Coste por percepciones no salariales;2019T2;57,37
72 Investigación y desarrollo;Coste por percepciones no salariales;2019T1;79,9
72 Investigación y desarrollo;Coste por percepciones no salariales;2018T4;54,23
72 Investigación y desarrollo;Coste por percepciones no salariales;2018T3;36,36
72 Investigación y desarrollo;Coste por percepciones no salariales;2018T2;40,13
72 Investigación y desarrollo;Coste por percepciones no salariales;2018T1;58,07
72 Investigación y desarrollo;Coste por percepciones no salariales;2017T4;60,59
72 Investigación y desarrollo;Coste por percepciones no salariales;2017T3;33,68
72 Investigación y desarrollo;Coste por percepciones no salariales;2017T2;33,66
72 Investigación y desarrollo;Coste por percepciones no salariales;2017T1;96,3
72 Investigación y desarrollo;Coste por percepciones no salariales;2016T4;43,1
72 Investigación y desarrollo;Coste por percepciones no salariales;2016T3;48,03
72 Investigación y desarrollo;Coste por percepciones no salariales;2016T2;65,48
72 Investigación y desarrollo;Coste por percepciones no salariales;2016T1;71,37
72 Investigación y desarrollo;Coste por percepciones no salariales;2015T4;59,86
72 Investigación y desarrollo;Coste por percepciones no salariales;2015T3;53,02
72 Investigación y desarrollo;Coste por percepciones no salariales;2015T2;77,5
72 Investigación y desarrollo;Coste por percepciones no salariales;2015T1;58,49
72 Investigación y desarrollo;Coste por percepciones no salariales;2014T4;58,45
72 Investigación y desarrollo;Coste por percepciones no salariales;2014T3;43,18
72 Investigación y desarrollo;Coste por percepciones no salariales;2014T2;48,73
72 Investigación y desarrollo;Coste por percepciones no salariales;2014T1;52,8
72 Investigación y desarrollo;Coste por percepciones no salariales;2013T4;61,77
72 Investigación y desarrollo;Coste por percepciones no salariales;2013T3;50,77
72 Investigación y desarrollo;Coste por percepciones no salariales;2013T2;52,4
72 Investigación y desarrollo;Coste por percepciones no salariales;2013T1;59,45
72 Investigación y desarrollo;Coste por percepciones no salariales;2012T4;82,06
72 Investigación y desarrollo;Coste por percepciones no salariales;2012T3;53,96
72 Investigación y desarrollo;Coste por percepciones no salariales;2012T2;53,46
72 Investigación y desarrollo;Coste por percepciones no salariales;2012T1;68,52
72 Investigación y desarrollo;Coste por percepciones no salariales;2011T4;80,25
72 Investigación y desarrollo;Coste por percepciones no salariales;2011T3;45,08
72 Investigación y desarrollo;Coste por percepciones no salariales;2011T2;38,91
72 Investigación y desarrollo;Coste por percepciones no salariales;2011T1;38,93
72 Investigación y desarrollo;Coste por percepciones no salariales;2010T4;52,86
72 Investigación y desarrollo;Coste por percepciones no salariales;2010T3;65,41
72 Investigación y desarrollo;Coste por percepciones no salariales;2010T2;43,67
72 Investigación y desarrollo;Coste por percepciones no salariales;2010T1;58,06
72 Investigación y desarrollo;Coste por percepciones no salariales;2009T4;65,3
72 Investigación y desarrollo;Coste por percepciones no salariales;2009T3;55,27
72 Investigación y desarrollo;Coste por percepciones no salariales;2009T2;37,97
72 Investigación y desarrollo;Coste por percepciones no salariales;2009T1;54,84
72 Investigación y desarrollo;Coste por percepciones no salariales;2008T4;96,92
72 Investigación y desarrollo;Coste por percepciones no salariales;2008T3;71,26
72 Investigación y desarrollo;Coste por percepciones no salariales;2008T2;61,1
72 Investigación y desarrollo;Coste por percepciones no salariales;2008T1;60,61
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2024T4;918,38
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2024T3;908,52
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2024T2;889,6
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2024T1;903,87
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2023T4;881,13
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2023T3;855,74
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2023T2;840,59
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2023T1;836,62
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2022T4;833,68
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2022T3;817,53
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2022T2;805,02
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2022T1;836,16
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2021T4;820,66
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2021T3;804,37
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2021T2;807,86
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2021T1;805,82
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2020T4;812,74
72 Investigación y desarrollo;Coste por cotizaciones obligatorias;2020T3;802,05
